run,window,seq,query,mem_rss_mb,mem_delta_mb,cpu_user_ms,cpu_sys_ms,disk_read_kb,disk_write_kb
1,18,371,Q11,91.75,0.0,4.4618,1.1096,0.0,0.0
1,18,372,Q17,91.75,0.0,0.9708,1.0904,0.0,0.0
1,18,373,Q11,91.75,0.0,4.6793,1.1222,4.0,0.0
1,19,374,Q11,91.75,0.0,4.5948,1.0792,0.0,0.0
1,19,375,Q11,91.75,0.0,3.435,0.9728,0.0,0.0
1,19,376,Q11,91.75,0.0,4.3822,0.8404,0.0,0.0
1,19,377,Q11,91.75,0.0,4.2239,1.0006,0.0,0.0
1,19,378,Q11,91.75,0.0,4.0323,0.7968,0.0,0.0
1,19,379,Q17,91.75,0.0,0.8264,1.1313,0.0,0.0
1,19,380,Q11,91.75,0.0,3.9442,0.9028,0.0,0.0
1,19,381,Q11,91.75,0.0,4.7529,1.0452,0.0,0.0
1,19,382,Q18,91.75,0.0,1.1315,1.2013,0.0,0.0
1,19,383,Q17,91.75,0.0,1.0335,1.1446,0.0,0.0
1,19,384,Q17,91.75,0.0,1.0004,1.1731,0.0,100.0
1,19,385,Q17,91.75,0.0,1.041,1.202,0.0,0.0
1,19,386,Q17,91.75,0.0,1.0079,1.1832,0.0,0.0
1,19,387,Q11,91.765625,0.0156,4.5134,1.0907,0.0,0.0
1,19,388,Q11,91.765625,0.0,4.361,1.038,0.0,0.0
1,19,389,Q11,91.765625,0.0,4.4221,1.1918,0.0,288.0
1,19,390,Q17,91.765625,0.0,1.1035,1.2887,0.0,240.0
1,19,391,Q11,91.765625,0.0,3.3664,1.0346,0.0,0.0
1,19,392,Q11,91.765625,0.0,3.7544,1.1314,0.0,0.0
1,19,393,Q17,91.765625,0.0,0.9784,1.1451,0.0,0.0
1,19,394,Q11,91.765625,0.0,3.4456,1.1224,0.0,0.0
1,20,395,I_customer,91.765625,0.0,0.178,0.3283,0.0,16.0
1,20,396,Q18,91.765625,0.0,0.9268,0.8558,0.0,0.0
1,20,397,I_customer,91.765625,0.0,0.4416,0.7576,0.0,16.0
1,20,398,Q17,91.765625,0.0,0.7045,0.933,0.0,0.0
1,20,399,Q18,91.765625,0.0,0.8782,0.7944,0.0,0.0
1,20,400,Q17,91.765625,0.0,0.8392,1.0491,0.0,0.0
1,20,401,Q11,91.78125,0.0156,3.332,1.1177,0.0,0.0
1,20,402,Q11,91.78125,0.0,3.7659,1.19,0.0,0.0
1,20,403,I_customer,91.78125,0.0,0.1965,0.3553,16.0,32.0
1,20,404,I_customer,91.78125,0.0,0.1647,0.3684,0.0,16.0
1,20,405,Q17,91.78125,0.0,0.6885,0.9176,0.0,0.0
1,20,406,U_customer,91.78125,0.0,0.2397,0.4392,0.0,16.0
1,20,407,Q17,91.78125,0.0,0.8753,0.9833,0.0,0.0
1,20,408,I_customer,91.78125,0.0,0.2518,0.4535,0.0,16.0
1,20,409,I_customer,91.78125,0.0,0.1679,0.3853,0.0,16.0
1,20,410,I_customer,91.78125,0.0,0.1336,0.3302,0.0,16.0
1,20,411,I_customer,91.78125,0.0,0.1256,0.2963,0.0,16.0
1,20,412,I_customer,91.78125,0.0,0.11,0.2769,0.0,16.0
1,20,413,Q18,91.78125,0.0,0.794,0.9754,0.0,0.0
1,20,414,I_customer,91.78125,0.0,0.3412,0.6132,0.0,16.0
1,20,415,I_customer,91.78125,0.0,0.1965,0.4539,0.0,16.0
1,20,416,I_customer,91.78125,0.0,0.1558,0.358,0.0,16.0
1,20,417,I_customer,91.78125,0.0,0.1636,0.3405,0.0,16.0
1,20,418,Q17,91.78125,0.0,0.9375,1.041,0.0,0.0
1,20,419,I_customer,91.78125,0.0,0.3404,0.6609,0.0,16.0
1,20,420,I_customer,91.78125,0.0,0.2013,0.482,0.0,16.0
1,21,421,Q17,91.78125,0.0,0.8636,1.196,0.0,0.0
1,21,422,I_customer,91.78125,0.0,0.4201,0.7372,0.0,16.0
1,21,423,Q18,91.78125,0.0,1.1249,1.2605,0.0,0.0
1,21,424,Q18,91.78125,0.0,1.0798,1.1891,0.0,1816.0
1,21,425,I_customer,91.78125,0.0,0.2586,0.4776,0.0,16.0
1,21,426,U_orders,91.78125,0.0,0.1861,0.4315,0.0,32.0
1,21,427,Q3,91.78125,0.0,0.9558,1.17,0.0,0.0
1,21,428,Q3,91.78125,0.0,0.9464,1.1388,0.0,0.0
1,21,429,Q18,91.78125,0.0,1.0418,1.04,0.0,0.0
1,21,430,Q18,91.78125,0.0,0.7447,0.9309,8.0,4.0
1,21,431,Q17,91.78125,0.0,0.7169,0.9325,0.0,0.0
1,21,432,Q18,91.78125,0.0,0.8302,1.0981,0.0,0.0
1,21,433,I_customer,91.796875,0.0156,0.3926,0.7334,0.0,16.0
1,21,434,Q11,91.84375,0.0469,2.814,1.1132,0.0,0.0
1,21,435,I_customer,91.84375,0.0,0.2024,0.368,0.0,16.0
1,21,436,I_customer,91.859375,0.0156,0.1942,0.4346,0.0,16.0
1,21,437,Q18,91.859375,0.0,1.0072,1.0467,0.0,0.0
1,21,438,I_customer,91.859375,0.0,0.3552,0.6803,0.0,16.0
1,21,439,Q17,91.859375,0.0,0.9105,1.0493,0.0,0.0
1,21,440,Q17,91.859375,0.0,0.8004,0.8497,0.0,8.0
1,21,441,Q11,91.859375,0.0,4.246,1.0748,0.0,0.0
1,21,442,Q11,91.859375,0.0,4.4552,1.1505,0.0,0.0
1,21,443,Q17,91.859375,0.0,0.9541,1.0643,0.0,0.0
1,21,444,Q17,91.859375,0.0,0.9761,1.1208,80.0,0.0
1,21,445,Q3,91.859375,0.0,0.9119,0.9399,0.0,0.0
1,21,446,Q17,91.859375,0.0,0.897,0.9175,0.0,20.0
1,21,447,Q18,91.859375,0.0,0.892,0.9728,0.0,60.0
1,21,448,U_orders,91.859375,0.0,0.2282,0.4617,0.0,16.0
1,21,449,Q17,91.859375,0.0,1.0042,1.2402,0.0,0.0
1,21,450,I_customer,91.859375,0.0,0.2884,0.5402,0.0,16.0
1,21,451,Q17,91.859375,0.0,0.8879,0.9874,0.0,0.0
1,22,452,U_orders,91.859375,0.0,0.1851,0.3368,0.0,16.0
1,22,453,Q18,91.859375,0.0,0.9704,1.1213,0.0,964.0
1,22,454,Q17,91.859375,0.0,0.8664,0.9498,0.0,0.0
1,22,455,Q18,91.859375,0.0,1.0134,1.1296,0.0,0.0
1,22,456,Q18,91.859375,0.0,1.0684,1.1443,0.0,0.0
1,22,457,Q11,91.875,0.0156,4.0675,1.172,0.0,0.0
1,22,458,Q17,91.875,0.0,0.7419,0.8161,0.0,0.0
1,22,459,Q11,126.296875,34.4219,20.31,11.9011,0.0,0.0
1,22,460,Q18,126.296875,0.0,1.0641,1.0968,0.0,0.0
1,22,461,Q18,126.296875,0.0,0.9828,1.2239,0.0,4.0
1,22,462,Q18,126.296875,0.0,1.1016,1.2207,0.0,0.0
1,22,463,Q17,126.296875,0.0,1.0036,1.1151,0.0,0.0
1,22,464,Q18,126.296875,0.0,1.035,1.1372,0.0,0.0
1,22,465,Q18,126.296875,0.0,1.0808,1.1761,20.0,448.0
1,22,466,Q18,126.296875,0.0,0.9343,1.0513,0.0,0.0
1,22,467,Q11,126.296875,0.0,4.5014,1.2303,0.0,0.0
1,22,468,Q18,126.296875,0.0,0.9757,1.2719,0.0,0.0
1,22,469,Q17,126.296875,0.0,0.8995,1.1297,0.0,0.0
1,22,470,Q11,126.296875,0.0,4.1102,1.1151,0.0,0.0
1,22,471,U_orders,126.296875,0.0,0.2556,0.4076,0.0,16.0
1,22,472,Q17,126.296875,0.0,0.8179,1.0627,0.0,0.0
1,22,473,Q17,126.296875,0.0,1.0208,1.1921,0.0,0.0
1,22,474,Q11,126.296875,0.0,4.6701,1.0826,0.0,0.0
1,22,475,Q17,126.296875,0.0,0.9795,1.2006,0.0,0.0
1,22,476,Q18,126.296875,0.0,1.0844,1.2017,0.0,0.0
1,23,477,Q11,126.296875,0.0,3.9828,1.0217,0.0,0.0
1,23,478,Q11,126.296875,0.0,2.6929,0.9571,0.0,0.0
1,23,479,Q18,126.296875,0.0,0.924,1.0596,0.0,0.0
1,23,480,Q11,126.296875,0.0,4.6956,1.1972,0.0,0.0
1,23,481,Q18,126.296875,0.0,0.997,1.0184,0.0,2004.0
1,23,482,Q18,126.296875,0.0,1.1315,1.1859,0.0,0.0
1,23,483,Q11,126.296875,0.0,4.2455,1.1564,0.0,0.0
1,23,484,Q11,126.296875,0.0,3.952,1.0125,0.0,0.0
1,23,485,Q18,126.296875,0.0,0.9266,1.0856,0.0,16.0
1,23,486,Q11,126.296875,0.0,4.2781,1.1068,0.0,56.0
1,23,487,Q11,126.296875,0.0,3.7923,1.0627,0.0,0.0
1,23,488,Q11,126.296875,0.0,4.324,1.0936,0.0,0.0
1,23,489,Q18,126.296875,0.0,1.121,1.2435,0.0,0.0
1,23,490,Q11,126.296875,0.0,4.4941,1.1311,0.0,0.0
1,23,491,Q18,126.296875,0.0,1.108,1.2224,0.0,0.0
1,23,492,Q18,126.296875,0.0,1.0575,1.0954,0.0,48.0
1,23,493,Q18,126.296875,0.0,1.1012,1.2253,0.0,0.0
1,23,494,Q17,126.296875,0.0,0.9722,1.1489,0.0,0.0
1,23,495,Q18,126.296875,0.0,0.9457,1.0573,0.0,0.0
1,24,496,U_customer,126.296875,0.0,0.3794,0.7131,0.0,16.0
1,24,497,Q18,126.296875,0.0,0.8611,0.8872,0.0,0.0
1,24,498,Q18,126.296875,0.0,1.0316,1.0482,0.0,0.0
1,24,499,Q3,126.296875,0.0,1.0435,1.2211,0.0,0.0
1,24,500,Q18,126.296875,0.0,0.9572,1.2083,0.0,0.0
1,24,501,Q3,126.296875,0.0,0.9039,1.2364,0.0,0.0
1,24,502,Q3,126.296875,0.0,0.7319,0.8975,0.0,0.0
1,24,503,Q17,126.296875,0.0,0.8717,1.0116,72.0,0.0
1,24,504,Q18,126.296875,0.0,1.068,1.1663,0.0,660.0
1,24,505,Q3,126.296875,0.0,1.0458,1.2157,0.0,0.0
1,24,506,Q18,126.296875,0.0,0.9015,1.1164,0.0,0.0
1,24,507,U_customer,126.296875,0.0,0.2473,0.473,0.0,16.0
1,24,508,Q18,126.296875,0.0,1.0988,1.2022,64.0,184.0
1,24,509,Q3,126.296875,0.0,0.7428,0.9564,0.0,0.0
1,24,510,Q18,126.296875,0.0,0.7606,0.9253,0.0,0.0
1,24,511,Q3,126.296875,0.0,1.0236,1.2133,0.0,0.0
1,24,512,Q3,126.296875,0.0,0.6595,0.8457,0.0,0.0
1,24,513,Q10,126.296875,0.0,1.1176,1.1617,0.0,0.0
1,24,514,Q3,126.296875,0.0,0.7366,0.873,0.0,0.0
1,24,515,Q3,126.296875,0.0,0.7784,0.8506,0.0,0.0
1,25,516,Q18,126.296875,0.0,0.7341,0.799,0.0,0.0
1,25,517,Q10,126.296875,0.0,1.1807,1.1953,0.0,0.0
1,25,518,Q10,126.296875,0.0,1.1409,1.175,0.0,0.0
1,25,519,U_customer,126.296875,0.0,0.219,0.4684,0.0,16.0
1,25,520,Q10,126.296875,0.0,1.0829,1.2384,0.0,0.0
1,25,521,Q18,126.296875,0.0,1.1269,1.1963,0.0,0.0
1,25,522,Q18,126.296875,0.0,0.8786,1.1962,0.0,0.0
1,25,523,Q10,126.296875,0.0,1.1256,1.274,0.0,0.0
1,25,524,Q10,126.296875,0.0,1.1643,1.1971,0.0,0.0
1,25,525,Q18,126.296875,0.0,0.6508,0.7112,0.0,0.0
1,25,526,Q18,126.296875,0.0,1.1078,1.2383,0.0,1236.0
1,25,527,Q18,126.296875,0.0,0.9448,0.9263,0.0,0.0
1,25,528,U_customer,126.296875,0.0,0.2126,0.4148,0.0,16.0
1,25,529,Q18,126.296875,0.0,1.0474,1.1872,0.0,0.0
1,25,530,Q18,126.296875,0.0,0.8579,1.1749,0.0,0.0
1,25,531,Q18,126.296875,0.0,0.7651,0.9325,0.0,0.0
1,25,532,U_customer,126.296875,0.0,0.2433,0.4595,0.0,16.0
1,25,533,Q18,126.296875,0.0,0.9412,1.1547,0.0,0.0
1,25,534,Q18,126.296875,0.0,1.0053,1.0455,0.0,184.0
1,25,535,U_customer,126.296875,0.0,0.246,0.466,0.0,16.0
1,25,536,Q18,126.296875,0.0,1.0067,1.0747,0.0,0.0
1,25,537,U_customer,126.296875,0.0,0.3457,0.6845,0.0,16.0
1,25,538,D_orders,126.296875,0.0,0.2559,0.5308,16.0,16.0
1,25,539,Q18,126.296875,0.0,0.9917,1.0705,0.0,456.0
1,25,540,U_customer,126.296875,0.0,0.2464,0.4901,0.0,16.0
1,25,541,Q18,126.296875,0.0,1.0016,1.0684,0.0,0.0
1,26,542,Q18,126.296875,0.0,1.0266,1.055,0.0,8.0
1,26,543,Q18,126.296875,0.0,0.9126,0.857,0.0,0.0
1,26,544,Q18,126.296875,0.0,0.8705,1.1782,0.0,0.0
1,26,545,Q18,126.296875,0.0,1.0305,1.1071,0.0,0.0
1,26,546,Q17,126.296875,0.0,1.0071,1.258,0.0,0.0
1,26,547,Q18,126.296875,0.0,1.1192,1.2288,0.0,0.0
1,26,548,U_customer,126.296875,0.0,0.2175,0.4212,0.0,16.0
1,26,549,Q10,126.296875,0.0,1.0369,1.074,0.0,0.0
1,26,550,Q10,126.296875,0.0,1.1017,1.2339,0.0,0.0
1,26,551,Q18,126.296875,0.0,0.8174,1.0481,0.0,0.0
1,26,552,Q18,126.296875,0.0,1.0131,1.1059,0.0,0.0
1,26,553,U_customer,126.296875,0.0,0.2509,0.5599,0.0,16.0
1,26,554,U_customer,126.296875,0.0,0.1484,0.3425,0.0,16.0
1,26,555,Q18,126.296875,0.0,0.9875,0.9673,4.0,764.0
1,26,556,Q18,126.296875,0.0,1.0647,1.2019,0.0,8.0
1,26,557,U_customer,126.296875,0.0,0.2368,0.4165,0.0,16.0
1,26,558,Q3,126.296875,0.0,0.9083,1.1802,0.0,0.0
1,26,559,Q18,126.296875,0.0,1.14,1.2617,40.0,16.0
1,26,560,Q18,126.296875,0.0,0.7871,1.022,0.0,44.0
1,27,561,Q10,126.296875,0.0,0.9984,0.844,0.0,0.0
1,27,562,Q3,126.296875,0.0,0.8358,0.884,0.0,0.0
1,27,563,U_customer,126.296875,0.0,0.224,0.4259,0.0,16.0
1,27,564,U_customer,126.296875,0.0,0.1889,0.3885,0.0,16.0
1,27,565,D_orders,126.296875,0.0,0.17,0.3835,0.0,0.0
1,27,566,U_customer,126.296875,0.0,0.134,0.314,0.0,16.0
1,27,567,Q18,126.296875,0.0,1.1036,1.2595,0.0,0.0
1,27,568,U_customer,126.296875,0.0,0.2586,0.5012,0.0,16.0
1,27,569,Q3,126.296875,0.0,0.9946,1.2476,0.0,0.0
1,27,570,U_customer,126.296875,0.0,0.2546,0.5037,0.0,16.0
1,27,571,U_customer,126.296875,0.0,0.2177,0.4986,0.0,16.0
1,27,572,Q10,126.296875,0.0,1.0388,1.0565,0.0,0.0
1,27,573,U_customer,126.296875,0.0,0.2249,0.4515,0.0,16.0
1,27,574,Q10,126.296875,0.0,0.9586,1.0107,0.0,0.0
1,27,575,Q3,126.296875,0.0,0.7999,1.1054,0.0,0.0
1,28,576,Q3,126.296875,0.0,0.8294,1.1212,0.0,0.0
1,28,577,Q10,126.296875,0.0,1.0602,1.0365,0.0,0.0
1,28,578,Q10,126.296875,0.0,1.1502,1.2189,0.0,0.0
1,28,579,Q3,126.296875,0.0,0.8626,1.1782,0.0,0.0
1,28,580,Q18,126.296875,0.0,1.0687,1.0879,0.0,0.0
1,28,581,Q18,126.296875,0.0,1.1126,1.2229,12.0,0.0
1,28,582,U_customer,126.296875,0.0,0.4607,0.8329,0.0,16.0
1,28,583,Q10,126.296875,0.0,1.1585,1.2447,0.0,0.0
1,28,584,Q3,126.296875,0.0,1.0019,1.195,0.0,0.0
1,28,585,Q3,126.296875,0.0,0.9243,1.0505,0.0,0.0
1,28,586,Q10,126.296875,0.0,1.1112,1.1612,0.0,0.0
1,28,587,D_orders,126.296875,0.0,0.2236,0.4143,0.0,0.0
1,28,588,Q18,126.296875,0.0,1.0679,1.0918,0.0,16.0
1,28,589,Q3,126.296875,0.0,0.8594,0.8941,0.0,0.0
1,28,590,Q18,126.296875,0.0,1.033,1.1212,0.0,0.0
1,28,591,Q18,126.296875,0.0,0.8788,1.1636,0.0,0.0
1,28,592,Q10,126.296875,0.0,0.8776,1.1351,0.0,0.0
1,28,593,Q3,126.3125,0.0,0.8279,1.1542,0.0,0.0
1,28,594,D_orders,126.3125,0.0,0.2465,0.4433,0.0,0.0
1,29,595,Q10,126.3125,0.0,0.9432,0.864,0.0,0.0
1,29,596,Q18,126.3125,0.0,0.7021,0.8166,0.0,16.0
1,29,597,Q10,126.3125,0.0,1.0628,0.9644,0.0,0.0
1,29,598,Q18,126.3125,0.0,0.7215,0.8893,0.0,0.0
1,29,599,Q18,126.3125,0.0,0.9353,0.8932,0.0,0.0
1,29,600,Q3,126.3125,0.0,0.6943,0.8198,0.0,0.0
1,29,601,Q10,126.3125,0.0,0.9554,1.1756,0.0,0.0
1,29,602,Q18,126.3125,0.0,0.9792,0.9832,0.0,0.0
1,29,603,D_orders,126.3125,0.0,0.2657,0.4923,0.0,0.0
1,29,604,U_customer,126.3125,0.0,0.2112,0.4628,16.0,32.0
1,29,605,Q3,126.3125,0.0,0.7968,1.0408,0.0,0.0
1,29,606,Q3,126.3125,0.0,0.87,0.8563,0.0,0.0
1,29,607,Q10,126.3125,0.0,1.1964,1.247,0.0,0.0
1,29,608,Q3,126.3125,0.0,0.7037,0.8172,0.0,0.0
1,29,609,Q18,126.3125,0.0,1.0106,1.0222,0.0,3592.0
1,29,610,D_orders,126.3125,0.0,0.2246,0.4337,0.0,0.0
1,29,611,Q3,126.3125,0.0,0.7986,0.8204,0.0,16.0
1,29,612,Q3,126.3125,0.0,0.6497,0.6954,0.0,0.0
1,29,613,Q3,126.3125,0.0,1.0136,1.1794,0.0,0.0
1,29,614,U_orders,126.3125,0.0,0.2356,0.454,0.0,16.0
1,29,615,Q10,126.3125,0.0,1.0734,1.2086,0.0,0.0
1,29,616,U_customer,126.3125,0.0,0.2202,0.4358,0.0,16.0
1,29,617,Q18,126.3125,0.0,0.9999,1.1177,0.0,0.0
1,29,618,Q18,126.3125,0.0,0.7667,1.0376,0.0,56.0
1,29,619,Q10,126.3125,0.0,0.9825,1.0784,0.0,0.0
1,30,620,Q10,126.3125,0.0,0.9778,0.8812,0.0,0.0
1,30,621,Q10,126.3125,0.0,0.9302,0.7683,0.0,0.0
1,30,622,D_orders,126.3125,0.0,0.3292,0.6299,0.0,0.0
1,30,623,Q10,126.3125,0.0,0.9372,1.2485,0.0,0.0
1,30,624,D_orders,126.3125,0.0,0.2316,0.4347,0.0,0.0
1,30,625,Q10,126.3125,0.0,1.1453,1.3252,0.0,0.0
1,30,626,Q3,126.3125,0.0,0.8659,0.9411,0.0,16.0
1,30,627,D_orders,126.3125,0.0,0.335,0.6708,0.0,0.0
1,30,628,Q18,126.3125,0.0,1.1139,1.2123,0.0,16.0
1,30,629,D_orders,126.3125,0.0,0.2273,0.416,0.0,0.0
1,30,630,Q18,126.3125,0.0,0.9379,0.9134,0.0,80.0
1,30,631,Q10,126.3125,0.0,1.0939,1.0884,0.0,0.0
1,30,632,D_orders,126.3125,0.0,0.1789,0.3456,0.0,0.0
1,30,633,Q10,126.3125,0.0,0.7036,0.7657,0.0,0.0
1,30,634,Q18,126.3125,0.0,0.7039,0.7037,0.0,28.0
1,30,635,Q3,126.3125,0.0,0.6826,0.8288,0.0,0.0
1,30,636,D_orders,126.3125,0.0,0.3695,0.6924,0.0,0.0
1,30,637,D_orders,126.3125,0.0,0.2223,0.4198,0.0,0.0
1,30,638,D_orders,126.3125,0.0,0.1421,0.3333,0.0,0.0
1,30,639,D_orders,126.3125,0.0,0.128,0.2874,0.0,0.0
1,31,640,U_customer,126.3125,0.0,0.069,0.1203,0.0,16.0
1,31,641,Q18,126.3125,0.0,1.0916,1.1798,0.0,720.0
1,31,642,D_orders,126.3125,0.0,0.2144,0.4035,0.0,0.0
1,31,643,Q18,126.3125,0.0,1.0929,1.2237,0.0,16.0
1,31,644,Q10,126.3125,0.0,1.1633,1.2172,0.0,0.0
1,31,645,Q10,126.3125,0.0,1.1232,1.237,0.0,0.0
1,31,646,Q10,126.3125,0.0,1.0885,1.1702,0.0,0.0
1,31,647,Q10,126.3125,0.0,1.082,1.1738,0.0,0.0
1,31,648,Q18,126.3125,0.0,1.1566,1.244,0.0,0.0
1,31,649,Q18,126.3125,0.0,0.9175,1.2189,0.0,480.0
1,31,650,Q10,126.3125,0.0,1.1799,1.2559,0.0,0.0
1,31,651,U_customer,126.3125,0.0,0.3672,0.706,0.0,16.0
1,31,652,Q3,126.3125,0.0,0.8736,1.1779,0.0,0.0
1,31,653,D_orders,126.3125,0.0,0.1943,0.3552,0.0,0.0
1,31,654,Q18,126.3125,0.0,0.9609,0.9331,0.0,16.0
1,31,655,Q18,126.3125,0.0,1.0388,1.056,0.0,0.0
1,31,656,Q10,126.3125,0.0,0.8694,0.974,0.0,1236.0
1,31,657,Q10,126.3125,0.0,0.9791,1.2412,16.0,0.0
1,31,658,Q18,126.3125,0.0,0.9207,0.8872,0.0,0.0
1,31,659,D_orders,126.3125,0.0,0.235,0.4,0.0,0.0
