run,window,seq,query,mem_rss_mb,mem_delta_mb,cpu_user_ms,cpu_sys_ms,disk_read_kb,disk_write_kb
2,17,369,Q11,978.84375,0.0,4.9091,1.0493,0.0,0.0
2,17,370,Q17,978.84375,0.0,1.0045,1.162,0.0,440.0
2,17,371,Q11,978.84375,0.0,4.9183,1.1354,0.0,0.0
2,17,372,Q18,978.84375,0.0,1.0875,1.1464,0.0,0.0
2,17,373,I_customer,978.84375,0.0,0.4485,0.8453,0.0,16.0
2,17,374,U_orders,403.46875,0.0,0.1116,0.1925,0.0,16.0
2,17,375,Q18,403.46875,0.0,0.9073,1.1333,0.0,0.0
2,17,376,Q11,403.46875,0.0,3.6823,0.8525,172.0,0.0
2,17,377,Q11,403.46875,0.0,3.626,1.0698,8.0,0.0
2,17,378,Q11,403.46875,0.0,2.646,1.2316,20.0,0.0
2,17,379,Q11,403.46875,0.0,3.413,1.1372,0.0,0.0
2,17,380,I_customer,403.46875,0.0,0.1731,0.3057,0.0,16.0
2,17,381,I_customer,403.46875,0.0,0.127,0.2903,0.0,16.0
2,17,382,Q11,403.46875,0.0,4.1216,1.0685,0.0,0.0
2,17,383,Q18,403.46875,0.0,0.7977,1.0481,0.0,820.0
2,17,384,Q11,403.46875,0.0,3.9035,1.1423,0.0,0.0
2,17,385,I_customer,403.46875,0.0,0.2099,0.3722,0.0,16.0
2,17,386,Q11,403.46875,0.0,3.5389,1.0132,0.0,0.0
2,17,387,Q11,403.46875,0.0,3.2584,1.0143,0.0,0.0
2,17,388,Q18,403.46875,0.0,1.0168,1.0452,0.0,0.0
2,17,389,I_customer,403.46875,0.0,0.3666,0.7009,0.0,16.0
2,17,390,Q18,403.46875,0.0,0.9062,0.8476,0.0,0.0
2,18,391,Q17,403.46875,0.0,0.9851,1.1018,0.0,0.0
2,18,392,Q11,403.46875,0.0,4.4984,1.0957,0.0,0.0
2,18,393,Q18,403.46875,0.0,0.983,1.2362,0.0,0.0
2,18,394,Q17,403.46875,0.0,1.0363,1.2531,0.0,0.0
2,18,395,Q17,403.46875,0.0,0.7076,0.8159,0.0,0.0
2,18,396,Q17,403.46875,0.0,0.8489,1.0721,0.0,4.0
2,18,397,Q17,403.46875,0.0,0.8233,1.1,0.0,0.0
2,18,398,Q11,403.46875,0.0,4.3346,0.7255,0.0,0.0
2,18,399,U_orders,403.484375,0.0,0.1659,0.3679,0.0,16.0
2,18,400,Q17,403.484375,0.0,1.0424,1.2508,0.0,0.0
2,18,401,Q18,403.484375,0.0,1.0916,1.1023,0.0,0.0
2,18,402,Q11,403.484375,0.0,4.1687,0.7429,0.0,0.0
2,18,403,Q17,403.484375,0.0,0.8663,0.9093,0.0,0.0
2,18,404,Q17,403.484375,0.0,1.0271,1.1208,0.0,0.0
2,18,405,Q18,403.484375,0.0,1.0906,1.2495,0.0,0.0
2,18,406,Q11,403.484375,0.0,4.3704,1.0196,0.0,0.0
2,18,407,U_orders,403.484375,0.0,0.1812,0.3807,0.0,16.0
2,18,408,Q17,403.484375,0.0,0.981,1.1564,0.0,0.0
2,18,409,Q17,403.484375,0.0,0.8049,0.7744,0.0,0.0
2,18,410,U_orders,403.484375,0.0,0.1874,0.3569,0.0,16.0
2,18,411,Q17,403.484375,0.0,0.9718,1.1761,0.0,0.0
2,18,412,Q11,403.484375,0.0,4.2762,1.0074,0.0,0.0
2,19,413,Q17,403.484375,0.0,0.9615,1.161,0.0,0.0
2,19,414,Q17,403.484375,0.0,1.0342,1.1356,0.0,0.0
2,19,415,Q11,403.484375,0.0,4.6817,0.9546,0.0,0.0
2,19,416,Q18,403.484375,0.0,1.1336,1.2805,0.0,0.0
2,19,417,Q17,403.484375,0.0,1.0557,1.1817,32.0,0.0
2,19,418,Q18,403.484375,0.0,0.9339,1.0222,0.0,0.0
2,19,419,U_orders,403.484375,0.0,0.3338,0.6446,0.0,16.0
2,19,420,Q17,403.484375,0.0,0.7813,1.1187,0.0,0.0
2,19,421,Q17,403.484375,0.0,1.0363,1.1799,0.0,0.0
2,19,422,Q17,403.484375,0.0,0.9769,1.1881,0.0,0.0
2,19,423,Q17,403.484375,0.0,0.9247,0.9869,0.0,0.0
2,19,424,Q17,403.484375,0.0,0.7731,1.1182,0.0,0.0
2,19,425,Q18,403.484375,0.0,1.0383,1.002,0.0,0.0
2,19,426,Q17,403.484375,0.0,0.81,0.7532,0.0,0.0
2,19,427,Q17,403.484375,0.0,0.6912,0.8924,0.0,0.0
2,19,428,Q11,136.546875,-266.9375,2.1053,13.6261,0.0,0.0
2,19,429,Q11,136.546875,0.0,2.4678,0.9403,0.0,0.0
2,19,430,Q18,136.546875,0.0,0.9042,0.9006,0.0,0.0
2,20,431,Q18,136.546875,0.0,1.1223,1.3084,0.0,0.0
2,20,432,Q11,136.546875,0.0,4.9889,1.1837,0.0,0.0
2,20,433,Q18,136.546875,0.0,1.108,1.1953,0.0,0.0
2,20,434,Q18,136.546875,0.0,1.1049,1.1786,0.0,0.0
2,20,435,Q11,136.546875,0.0,4.7882,1.143,0.0,0.0
2,20,436,Q11,136.546875,0.0,4.6418,1.0483,0.0,0.0
2,20,437,Q18,136.546875,0.0,0.7465,0.9354,0.0,0.0
2,20,438,Q17,136.546875,0.0,0.8305,1.1722,0.0,740.0
2,20,439,Q11,136.546875,0.0,4.4575,1.098,0.0,0.0
2,20,440,Q11,136.546875,0.0,3.4294,1.0273,0.0,0.0
2,20,441,Q18,136.546875,0.0,0.7895,1.0716,0.0,0.0
2,20,442,Q18,136.546875,0.0,1.0291,1.0268,0.0,0.0
2,20,443,Q11,136.546875,0.0,3.5318,1.089,0.0,0.0
2,20,444,Q11,136.546875,0.0,4.1779,1.1026,0.0,0.0
2,20,445,Q17,136.546875,0.0,0.9902,1.1346,0.0,0.0
2,20,446,Q18,136.546875,0.0,0.7731,0.8909,0.0,0.0
2,20,447,Q17,136.546875,0.0,0.7455,0.9508,0.0,0.0
2,20,448,Q17,136.546875,0.0,0.7209,0.9587,0.0,0.0
2,20,449,Q3,136.546875,0.0,0.8397,0.9992,0.0,0.0
2,20,450,Q11,136.546875,0.0,3.627,1.1164,0.0,0.0
2,20,451,Q17,136.546875,0.0,0.8192,1.0616,0.0,116.0
2,20,452,Q11,136.546875,0.0,4.5128,1.098,0.0,60.0
2,20,453,Q17,136.546875,0.0,0.9677,1.0998,0.0,1276.0
2,21,454,Q17,136.546875,0.0,0.94,1.1666,0.0,0.0
2,21,455,Q17,136.546875,0.0,1.0199,1.1771,0.0,0.0
2,21,456,Q17,136.546875,0.0,0.9155,1.0012,0.0,0.0
2,21,457,Q17,136.546875,0.0,0.9001,1.1441,40.0,8.0
2,21,458,Q17,136.546875,0.0,1.0404,1.2119,148.0,0.0
2,21,459,Q17,136.546875,0.0,1.0025,1.1505,0.0,16.0
2,21,460,Q17,136.546875,0.0,0.7752,0.7775,0.0,0.0
2,21,461,Q17,136.546875,0.0,1.0004,1.1272,0.0,0.0
2,21,462,Q17,136.546875,0.0,1.066,1.238,0.0,0.0
2,21,463,U_orders,136.546875,0.0,0.2468,0.4769,0.0,16.0
2,21,464,Q17,136.546875,0.0,1.0424,1.2175,0.0,0.0
2,21,465,Q17,136.546875,0.0,1.0004,1.2063,0.0,0.0
2,21,466,Q11,136.546875,0.0,4.7985,1.1287,0.0,0.0
2,21,467,Q17,136.546875,0.0,0.9615,1.1203,0.0,0.0
2,21,468,Q17,136.546875,0.0,1.0179,1.1459,0.0,0.0
2,21,469,Q17,136.546875,0.0,0.9298,1.0266,0.0,0.0
2,21,470,Q17,136.546875,0.0,1.0353,1.1581,0.0,0.0
2,21,471,Q11,136.546875,0.0,4.012,1.0414,0.0,0.0
2,21,472,Q11,136.546875,0.0,4.4513,0.9725,0.0,0.0
2,21,473,Q17,136.546875,0.0,0.724,0.9746,0.0,56.0
2,21,474,Q11,136.546875,0.0,3.9444,1.0353,0.0,0.0
2,22,475,Q11,136.546875,0.0,3.8472,1.0619,0.0,0.0
2,22,476,Q11,136.546875,0.0,2.9614,1.1013,0.0,0.0
2,22,477,Q18,136.546875,0.0,1.1162,1.2324,0.0,0.0
2,22,478,Q18,136.546875,0.0,1.0148,0.951,0.0,2616.0
2,22,479,Q18,136.546875,0.0,1.0598,1.0335,0.0,0.0
2,22,480,Q17,136.546875,0.0,0.7936,0.6062,0.0,0.0
2,22,481,Q11,136.546875,0.0,4.3581,1.086,0.0,0.0
2,22,482,Q18,136.546875,0.0,0.8366,0.7785,104.0,0.0
2,22,483,Q11,136.546875,0.0,2.516,1.0854,0.0,0.0
2,22,484,Q11,136.546875,0.0,4.4933,1.0107,0.0,0.0
2,22,485,U_orders,136.5625,0.0156,0.1761,0.3292,0.0,16.0
2,22,486,Q11,136.5625,0.0,4.3346,1.0714,0.0,0.0
2,22,487,Q11,136.5625,0.0,4.4933,1.0319,0.0,0.0
2,22,488,Q18,136.5625,0.0,0.9902,0.9446,0.0,0.0
2,22,489,Q18,136.5625,0.0,0.8714,1.0988,20.0,0.0
2,22,490,Q11,136.5625,0.0,3.4079,1.0941,0.0,4.0
2,22,491,Q11,136.5625,0.0,3.8932,1.0744,0.0,0.0
2,22,492,U_orders,136.5625,0.0,0.1669,0.343,0.0,16.0
2,22,493,Q11,136.5625,0.0,3.2461,1.0327,68.0,0.0
2,22,494,Q11,136.5625,0.0,4.0847,0.9951,0.0,0.0
2,22,495,Q17,136.5625,0.0,0.8509,0.8115,208.0,0.0
2,23,496,Q18,136.5625,0.0,1.1325,1.2055,0.0,64.0
2,23,497,Q17,136.5625,0.0,0.9615,1.0225,0.0,0.0
2,23,498,Q18,136.5625,0.0,1.1018,1.0621,0.0,48.0
2,23,499,U_orders,136.5625,0.0,0.2744,0.4856,0.0,16.0
2,23,500,Q11,136.5625,0.0,5.1302,1.1167,0.0,0.0
2,23,501,U_orders,136.5625,0.0,0.171,0.3548,0.0,16.0
2,23,502,Q17,136.5625,0.0,1.0025,1.1635,20.0,4.0
2,23,503,U_orders,136.5625,0.0,0.2007,0.404,0.0,16.0
2,23,504,Q17,136.5625,0.0,0.9851,1.1638,0.0,0.0
2,23,505,U_orders,136.5625,0.0,0.1792,0.3643,0.0,16.0
2,23,506,U_orders,136.5625,0.0,0.17,0.4006,0.0,16.0
2,23,507,U_orders,136.5625,0.0,0.1362,0.3261,0.0,16.0
2,23,508,U_orders,136.5625,0.0,0.1341,0.3159,0.0,16.0
2,23,509,Q17,136.5625,0.0,0.6994,0.8637,0.0,0.0
2,23,510,Q17,136.5625,0.0,0.7578,1.0844,0.0,0.0
2,23,511,U_orders,136.5625,0.0,0.2345,0.4408,0.0,16.0
2,23,512,U_orders,136.5625,0.0,0.1423,0.3384,0.0,16.0
2,23,513,Q17,136.5625,0.0,0.9492,1.0796,0.0,0.0
2,23,514,Q17,136.5625,0.0,0.7926,1.0813,48.0,0.0
2,23,515,Q17,136.5625,0.0,1.0158,1.215,0.0,0.0
2,23,516,Q17,136.5625,0.0,0.9708,1.0714,0.0,0.0
2,24,517,Q3,136.5625,0.0,0.852,1.1297,0.0,0.0
2,24,518,Q10,136.5625,0.0,1.0783,0.9208,0.0,0.0
2,24,519,Q3,136.5625,0.0,0.9165,1.1174,0.0,0.0
2,24,520,Q3,136.5625,0.0,0.8765,1.1973,0.0,0.0
2,24,521,Q18,136.5625,0.0,1.11,1.2641,0.0,0.0
2,24,522,Q3,136.5625,0.0,1.0056,1.2157,0.0,0.0
2,24,523,Q3,136.5625,0.0,0.9554,1.0179,0.0,0.0
2,24,524,Q3,136.5625,0.0,0.9769,1.0476,0.0,0.0
2,24,525,Q3,136.5625,0.0,0.9615,1.0675,80.0,24.0
2,24,526,Q3,136.5625,0.0,1.0199,1.2634,0.0,60.0
2,24,527,Q3,136.5625,0.0,0.8335,0.8571,0.0,0.0
2,24,528,Q3,136.5625,0.0,1.0301,1.1832,0.0,0.0
2,24,529,Q3,136.5625,0.0,0.9615,1.1108,0.0,0.0
2,24,530,Q18,136.5625,0.0,1.067,1.184,0.0,0.0
2,24,531,Q3,136.5625,0.0,0.9267,0.9902,0.0,0.0
2,24,532,Q3,136.5625,0.0,0.8806,0.9672,0.0,0.0
2,24,533,Q3,136.5625,0.0,0.6267,0.7864,0.0,0.0
2,24,534,Q18,136.5625,0.0,1.0209,1.0511,0.0,0.0
2,24,535,Q3,136.5625,0.0,0.8919,1.1942,0.0,0.0
2,24,536,Q17,136.5625,0.0,0.8315,0.8108,0.0,0.0
2,24,537,Q18,136.5625,0.0,1.023,1.0002,0.0,0.0
2,24,538,Q3,136.5625,0.0,0.9073,1.0227,0.0,0.0
2,24,539,Q3,136.5625,0.0,0.7619,0.9508,0.0,0.0
2,25,540,Q18,136.578125,0.0,1.1264,1.2372,0.0,672.0
2,25,541,Q18,136.578125,0.0,0.9902,1.2815,0.0,0.0
2,25,542,Q3,136.578125,0.0,0.9882,1.0552,0.0,0.0
2,25,543,U_customer,136.578125,0.0,0.2304,0.4703,0.0,16.0
2,25,544,Q18,136.578125,0.0,1.0015,1.0752,0.0,0.0
2,25,545,Q18,136.578125,0.0,0.7619,0.8832,48.0,0.0
2,25,546,Q18,136.578125,0.0,0.9421,1.1026,36.0,0.0
2,25,547,Q10,136.578125,0.0,0.7137,0.7736,0.0,0.0
2,25,548,Q3,136.578125,0.0,0.8581,0.9201,0.0,0.0
2,25,549,Q10,136.578125,0.0,0.7629,1.0071,0.0,0.0
2,25,550,U_customer,136.578125,0.0,0.2294,0.4224,0.0,16.0
2,25,551,Q18,136.578125,0.0,1.0148,1.0911,0.0,0.0
2,25,552,U_customer,136.578125,0.0,0.2191,0.4408,0.0,16.0
2,25,553,Q18,136.578125,0.0,0.9513,0.8883,0.0,4.0
2,25,554,Q18,136.578125,0.0,1.0988,1.206,0.0,0.0
2,25,555,Q18,136.578125,0.0,1.0732,1.2116,0.0,0.0
2,25,556,Q18,136.578125,0.0,1.0947,1.2452,0.0,0.0
2,25,557,U_customer,136.578125,0.0,0.2816,0.5135,0.0,16.0
2,25,558,Q3,136.578125,0.0,0.8663,0.9226,0.0,4.0
2,26,559,Q10,136.578125,0.0,0.8018,0.844,0.0,0.0
2,26,560,Q3,136.578125,0.0,0.8847,1.1589,0.0,16.0
2,26,561,Q10,136.578125,0.0,0.8417,0.9011,0.0,0.0
2,26,562,I_customer,136.578125,0.0,0.4065,0.7644,0.0,16.0
2,26,563,Q3,136.578125,0.0,0.8776,0.8965,0.0,0.0
2,26,564,Q3,136.578125,0.0,1.0045,1.1487,0.0,0.0
2,26,565,Q3,136.578125,0.0,0.6615,0.7982,0.0,0.0
2,26,566,Q18,136.578125,0.0,0.8151,1.0588,28.0,0.0
2,26,567,I_customer,136.578125,0.0,0.3758,0.7444,0.0,16.0
2,26,568,Q17,136.578125,0.0,1.0312,1.2173,0.0,0.0
2,26,569,Q17,136.578125,0.0,1.0322,1.2076,0.0,0.0
2,26,570,Q10,136.578125,0.0,0.8233,1.0409,0.0,0.0
2,26,571,U_customer,136.578125,0.0,0.255,0.4687,0.0,16.0
2,26,572,Q18,136.578125,0.0,0.9574,1.0524,0.0,0.0
2,26,573,Q3,136.578125,0.0,0.7905,1.0506,0.0,0.0
2,26,574,Q3,136.578125,0.0,1.0476,1.1835,0.0,0.0
2,27,575,Q10,136.578125,0.0,0.9748,1.1026,0.0,0.0
2,27,576,Q3,136.578125,0.0,1.0291,1.1592,0.0,0.0
2,27,577,U_customer,136.578125,0.0,0.2488,0.4749,0.0,16.0
2,27,578,Q18,136.578125,0.0,1.0967,1.2032,0.0,0.0
2,27,579,Q10,136.578125,0.0,0.8837,1.1464,0.0,0.0
2,27,580,Q18,136.578125,0.0,1.0906,1.196,0.0,0.0
2,27,581,U_customer,136.578125,0.0,0.2396,0.4436,0.0,16.0
2,27,582,U_customer,136.578125,0.0,0.1812,0.3904,0.0,16.0
2,27,583,Q3,136.578125,0.0,0.8755,1.0867,0.0,0.0
2,27,584,Q3,136.578125,0.0,0.9452,1.1676,0.0,0.0
2,27,585,Q10,136.578125,0.0,1.0895,1.0775,0.0,0.0
2,27,586,Q3,136.578125,0.0,1.0004,1.0706,0.0,0.0
2,27,587,U_customer,136.578125,0.0,0.2324,0.4436,0.0,16.0
2,27,588,U_customer,136.578125,0.0,0.1802,0.4206,0.0,16.0
2,27,589,Q10,136.578125,0.0,1.11,1.2449,0.0,0.0
2,27,590,Q10,136.578125,0.0,1.1602,1.1402,0.0,0.0
2,27,591,Q10,136.578125,0.0,1.1878,1.2365,0.0,0.0
2,27,592,U_customer,136.578125,0.0,0.2314,0.4516,0.0,16.0
2,27,593,Q3,136.59375,0.0,0.9267,1.1901,0.0,0.0
2,27,594,I_customer,136.59375,0.0,0.2632,0.4475,0.0,16.0
2,27,595,Q10,136.59375,0.0,1.0639,1.0312,0.0,0.0
2,27,596,Q3,136.59375,0.0,0.8397,1.1366,0.0,0.0
2,28,597,Q18,136.59375,0.0,1.0783,1.0826,0.0,0.0
2,28,598,D_orders,136.59375,0.0,0.2386,0.4449,16.0,16.0
2,28,599,Q3,136.59375,0.0,0.7731,0.6316,0.0,0.0
2,28,600,Q10,136.59375,0.0,1.0844,1.1986,0.0,0.0
2,28,601,D_orders,136.59375,0.0,0.2488,0.5074,0.0,0.0
2,28,602,Q10,136.59375,0.0,1.1295,1.1149,0.0,0.0
2,28,603,Q10,136.59375,0.0,0.9789,1.2792,16.0,16.0
2,28,604,Q10,136.59375,0.0,1.0752,1.1356,0.0,0.0
2,28,605,Q10,136.59375,0.0,1.0547,1.1405,0.0,0.0
2,28,606,Q3,136.59375,0.0,0.9216,1.0557,0.0,0.0
2,28,607,Q3,136.59375,0.0,0.9523,1.1228,0.0,0.0
2,28,608,Q10,136.59375,0.0,1.1684,1.247,0.0,0.0
2,28,609,Q3,136.59375,0.0,0.9851,1.1858,0.0,0.0
2,28,610,Q18,136.59375,0.0,1.1387,1.3041,0.0,0.0
2,28,611,Q10,136.59375,0.0,0.9687,0.83,0.0,0.0
2,28,612,D_orders,136.59375,0.0,0.3922,0.7186,0.0,0.0
2,28,613,D_orders,136.59375,0.0,0.2007,0.4388,0.0,0.0
2,28,614,Q3,136.59375,0.0,0.7813,0.7168,0.0,16.0
2,28,615,Q3,136.59375,0.0,1.0025,1.2534,0.0,0.0
2,29,616,Q3,136.59375,0.0,0.6953,0.7401,0.0,0.0
2,29,617,Q10,136.59375,0.0,1.0691,1.0276,0.0,0.0
2,29,618,Q10,136.59375,0.0,1.1182,1.065,0.0,0.0
2,29,619,Q3,136.59375,0.0,1.024,1.2268,0.0,0.0
2,29,620,Q10,136.59375,0.0,1.1387,1.2037,0.0,1236.0
2,29,621,Q3,136.59375,0.0,0.9267,1.2093,0.0,0.0
2,29,622,Q18,136.59375,0.0,1.0875,1.2252,0.0,0.0
2,29,623,Q3,136.59375,0.0,1.0015,1.2785,0.0,0.0
2,29,624,Q10,136.59375,0.0,1.0762,1.0483,0.0,0.0
2,29,625,Q18,136.59375,0.0,1.108,1.2078,40.0,2516.0
2,29,626,Q3,136.59375,0.0,1.0424,1.1835,0.0,0.0
2,29,627,Q10,136.59375,0.0,1.1438,1.1837,0.0,0.0
2,29,628,Q3,136.59375,0.0,0.9861,1.1551,0.0,0.0
2,29,629,Q10,136.59375,0.0,1.1049,1.131,0.0,0.0
2,29,630,Q3,136.59375,0.0,0.9779,1.1471,0.0,0.0
2,29,631,Q10,136.59375,0.0,1.1121,1.1594,0.0,0.0
2,29,632,Q10,136.59375,0.0,0.9677,1.2042,0.0,0.0
2,29,633,Q10,136.59375,0.0,1.1254,1.036,0.0,0.0
2,29,634,Q10,136.59375,0.0,0.7741,0.6413,0.0,0.0
2,30,635,Q3,136.59375,0.0,0.8448,1.0936,0.0,0.0
2,30,636,Q18,136.59375,0.0,0.981,1.2508,0.0,0.0
2,30,637,Q18,136.59375,0.0,0.9462,0.9039,0.0,0.0
2,30,638,Q3,136.59375,0.0,0.7967,1.1479,0.0,0.0
2,30,639,Q3,136.59375,0.0,0.8172,0.9987,0.0,0.0
2,30,640,Q18,136.59375,0.0,1.1356,1.1346,0.0,0.0
2,30,641,Q3,136.59375,0.0,1.0506,1.1589,0.0,0.0
2,30,642,Q3,136.59375,0.0,1.0322,1.1986,0.0,0.0
2,30,643,Q3,136.59375,0.0,1.0271,1.1692,0.0,0.0
2,30,644,Q11,136.59375,0.0,4.8128,1.0391,0.0,0.0
2,30,645,Q10,136.59375,0.0,0.9431,0.8517,0.0,0.0
2,30,646,Q18,136.59375,0.0,1.0066,1.1018,764.0,248.0
2,30,647,Q10,136.59375,0.0,0.9503,1.2247,0.0,0.0
2,30,648,Q3,136.59375,0.0,0.811,1.1625,0.0,0.0
2,30,649,Q18,136.59375,0.0,0.8172,0.8993,1176.0,648.0
2,30,650,Q18,136.59375,0.0,0.8008,0.9736,988.0,1632.0
2,30,651,Q3,136.59375,0.0,0.7834,1.0749,408.0,36.0
2,30,652,Q3,136.59375,0.0,0.9789,1.1994,0.0,0.0
2,30,653,Q11,136.59375,0.0,3.9916,1.1766,0.0,0.0
2,30,654,Q18,136.59375,0.0,0.7107,0.8684,112.0,1020.0
2,30,655,Q11,136.59375,0.0,4.5015,1.1077,0.0,0.0
2,30,656,Q11,136.59375,0.0,4.6838,1.0796,0.0,0.0
2,30,657,Q11,136.59375,0.0,3.9424,1.1057,52.0,0.0
2,31,658,Q18,136.609375,0.0,1.0363,1.0716,1248.0,1452.0
2,31,659,Q10,136.609375,0.0,0.9728,0.9889,0.0,0.0
2,31,660,Q18,136.609375,0.0,0.6902,0.7685,0.0,0.0
2,31,661,Q18,136.609375,0.0,1.1151,1.2022,0.0,40.0
2,31,662,Q10,136.609375,0.0,0.9748,0.9132,0.0,0.0
2,31,663,Q10,136.609375,0.0,0.9185,0.8223,0.0,0.0
2,31,664,Q3,136.609375,0.0,0.7711,0.7565,0.0,0.0
2,31,665,U_orders,136.609375,0.0,0.3328,0.6702,0.0,16.0
2,31,666,Q3,136.609375,0.0,0.9247,1.1397,0.0,0.0
2,31,667,Q18,136.609375,0.0,0.9646,0.8906,0.0,4.0
2,31,668,Q3,136.609375,0.0,0.8735,1.0757,0.0,0.0
2,31,669,Q10,136.609375,0.0,0.9155,0.7928,0.0,0.0
2,31,670,Q3,136.609375,0.0,0.8827,0.9193,0.0,0.0
2,31,671,Q3,136.609375,0.0,0.6799,0.8596,0.0,0.0
2,31,672,D_orders,136.609375,0.0,0.3164,0.6106,0.0,0.0
2,31,673,Q3,136.609375,0.0,0.8315,0.8128,0.0,0.0
2,31,674,Q3,136.609375,0.0,0.9923,1.1955,0.0,16.0
2,31,675,Q18,136.609375,0.0,1.0588,1.0156,0.0,56.0
2,31,676,Q10,136.609375,0.0,0.9257,1.0872,12.0,0.0
2,31,677,Q3,136.609375,0.0,0.8356,0.8379,0.0,0.0
2,31,678,Q18,136.609375,0.0,1.0179,1.1543,0.0,0.0
2,31,679,Q3,136.609375,0.0,1.0015,1.1653,0.0,0.0
2,31,680,Q18,136.609375,0.0,1.151,1.2388,0.0,68.0
2,31,681,Q18,136.609375,0.0,1.0977,1.1991,0.0,12.0
2,31,682,Q18,136.609375,0.0,0.7905,1.0273,0.0,0.0
2,31,683,Q10,136.609375,0.0,0.6697,0.7498,0.0,0.0
2,31,684,Q3,136.609375,0.0,0.9318,1.0081,0.0,0.0
2,31,685,Q18,136.609375,0.0,0.9708,0.9262,0.0,0.0
